id,lat,lon,country,city
3467,43.46339000000006,-80.52074999999996,CAN,Waterloo
3468,61.21753000000007,-149.85824999999997,USA,Anchorage
4527,61.21753000000007,-149.85824999999997,USA,Anchorage
4636,61.21753000000007,-149.85824999999997,USA,Anchorage
4640,61.21753000000007,-149.85824999999997,USA,Anchorage
5117,61.21753000000007,-149.85824999999997,USA,Anchorage
3475,31.315150000000074,-85.85461999999995,USA,Enterprise
3479,38.62775000000005,-90.19955999999996,USA,St Louis
5460,38.62775000000005,-90.19955999999996,USA,St Louis
3480,47.23239727153164,-1.5737920796015514,FRA,Nantes
3482,35.365716000000006,-81.95769899999999,USA,Rutherfordton
5177,35.365716000000006,-81.95769899999999,USA,Rutherfordton
3483,42.291570000000036,-85.58838999999995,USA,Kalamazoo
3489,38.88425363700003,-77.02351368899997,USA,Washington
3491,38.80460000000005,-77.04340999999994,USA,Alexandria
4550,38.80460000000005,-77.04340999999994,USA,Alexandria
3492,-29.84702999999996,31.02574000000004,ZAF,eThekwini
3494,38.80460000000005,-77.04340999999994,USA,Alexandria
4039,38.80460000000005,-77.04340999999994,USA,Alexandria
3496,38.66159000000005,-77.24708999999996,USA,Woodbridge
3502,9.754360000000077,77.11578000000003,IND,Udumbanchola
3503,18.940170000000023,72.83483000000007,IND,Mumbai
3510,10.994160000000022,76.96629000000007,IND,Coimbatore
3513,41.86387003700003,-87.64681940899999,USA,Chicago
3514,37.444660000000056,-122.16078999999996,USA,Palo Alto
3549,37.444660000000056,-122.16078999999996,USA,Palo Alto
3530,28.63095000000004,77.21721000000008,IND,New Delhi
7472,28.63095000000004,77.21721000000008,IND,New Delhi
3542,44.97902000000005,-93.26493999999997,USA,Minneapolis
3548,41.884250000000065,-87.63244999999995,USA,Chicago
3556,42.28087010000007,-114.57469999999995,USA,Twin Falls
3557,40.605237332874154,-74.1199370179086,USA,Staten Island
3566,39.95222000000007,-75.16217999999998,USA,Philadelphia
6814,39.95222000000007,-75.16217999999998,USA,Philadelphia
3568,41.884250000000065,-87.63244999999995,USA,Chicago
3570,60.98254000000003,25.66223000000008,FIN,Lahti
3579,53.25609000000003,-2.1265699999999583,GBR,Macclesfield
3582,53.25609000000003,-2.1265699999999583,GBR,Macclesfield
3589,53.25609000000003,-2.1265699999999583,GBR,Macclesfield
3583,44.12519983400006,-84.19669749999997,USA,
6524,44.12519983400006,-84.19669749999997,USA,
8717,44.12519983400006,-84.19669749999997,USA,
3584,40.01574000000005,-105.27923999999996,USA,Boulder
3591,38.26375000000007,-104.61251999999996,USA,Pueblo
3599,35.78549000000004,-78.64271999999994,USA,Raleigh
5639,35.78549000000004,-78.64271999999994,USA,Raleigh
7002,35.78549000000004,-78.64271999999994,USA,Raleigh
8923,35.78549000000004,-78.64271999999994,USA,Raleigh
8971,35.78549000000004,-78.64271999999994,USA,Raleigh
3602,52.47891000000004,-1.9059199999999805,GBR,Birmingham
3603,29.76058000000006,-95.36967999999996,USA,Houston
3607,51.373710000000074,-0.10026999999996633,GBR,Croydon
3609,-1.330919999999935,36.92517000000004,KEN,Nairobi
3612,47.60357000000005,-122.32944999999995,USA,Seattle
3615,14.64766000000003,121.05150000000003,PHL,Quezon City
3617,38.62775000000005,-90.19955999999996,USA,St Louis
3627,1.3445370000000025,103.7757555,SGP,Singapore
3629,0.46104622700005393,116.47085839300007,IDN,
3632,16.674640000000068,120.40032000000008,PHL,San Gabriel
3634,14.588640000000055,120.98454000000004,PHL,Manila
4011,14.588640000000055,120.98454000000004,PHL,Manila
5697,14.588640000000055,120.98454000000004,PHL,Manila
3640,-34.72511999999995,-58.26012999999995,ARG,
3642,37.540680000000066,-77.43366999999995,USA,Richmond
3643,41.01384000000007,28.94966000000005,TUR,
9212,41.01384000000007,28.94966000000005,TUR,
9213,41.01384000000007,28.94966000000005,TUR,
3645,45.845854975000066,24.973472215000072,ROU,
3646,-29.999999999999943,-70.99999999999994,CHL,
7545,-29.999999999999943,-70.99999999999994,CHL,
3649,33.44825000000003,-112.07579999999996,USA,Phoenix
3650,37.51282050400005,-78.69794871299996,USA,
4279,37.51282050400005,-78.69794871299996,USA,
7131,37.51282050400005,-78.69794871299996,USA,
3653,-26.204909999999927,28.04006000000004,ZAF,Johannesburg
3654,55.935700000000054,-3.2098699999999667,GBR,Edinburgh
3655,36.655226998000046,139.27149500000007,JPN,
6276,36.655226998000046,139.27149500000007,JPN,
6336,36.655226998000046,139.27149500000007,JPN,
7316,36.655226998000046,139.27149500000007,JPN,
10408,36.655226998000046,139.27149500000007,JPN,
3656,14.824173968000025,-86.60026424299997,HND,
5259,14.824173968000025,-86.60026424299997,HND,
5969,14.824173968000025,-86.60026424299997,HND,
3658,29.42381000000006,-95.24537999999995,USA,Alvin
3660,42.15008000000006,-72.44150999999994,USA,Wilbraham
3662,39.12086000000005,-90.32841999999994,USA,Jerseyville
3671,35.78549000000004,-78.64271999999994,USA,Raleigh
3674,35.40928835292953,-119.13762605930029,USA,Bakersfield
3678,-25.439979999999935,-49.276539999999954,BRA,Curitiba
3679,39.46147000000008,-80.17063999999993,USA,New England
4715,39.46147000000008,-80.17063999999993,USA,New England
3687,39.73162081201439,-75.59165334335155,USA,Wilmington
3689,51.30630000000008,-2.5015599999999267,GBR,Bristol
3692,15.11680278700004,101.01223920600006,THA,
10394,15.11680278700004,101.01223920600006,THA,
3713,-34.60848999999996,-58.37343999999996,ARG,
3724,45.51240000000007,-73.55468999999994,CAN,Montréal
5048,45.51240000000007,-73.55468999999994,CAN,Montréal
3727,31.57182000000006,-97.14949999999999,USA,Waco
6993,31.57182000000006,-97.14949999999999,USA,Waco
3728,-33.91908999999998,18.421980000000076,ZAF,Cape Town
5036,-33.91908999999998,18.421980000000076,ZAF,Cape Town
3729,27.075140000000033,-82.20680999999996,USA,North Port
3730,59.700000000000045,8.916670000000067,NOR,
3733,-45.87687331199993,170.50483813300002,NZL,Dunedin
3734,-17.890759999999943,30.70171000000005,ZWE,Chegutu
3735,43.60764000000006,-116.19339999999994,USA,Boise
5763,43.60764000000006,-116.19339999999994,USA,Boise
3739,40.714000000000055,-73.82998999999995,USA,Queens
3740,41.90322000000003,12.495650000000069,ITA,Rome
6253,41.90322000000003,12.495650000000069,ITA,Rome
7893,41.90322000000003,12.495650000000069,ITA,Rome
3744,20.46649000000008,85.89613000000008,IND,Cuttack
3746,59.93333000000007,12.233330000000024,SWE,
3748,38.24424000000005,21.732570000000067,GRC,
8132,38.24424000000005,21.732570000000067,GRC,
3749,40.14182634600007,127.1696919200001,PRK,
3753,-31.355479999999943,-64.35333999999995,ARG,Valle del Sol
3754,32.648324554000055,-83.44453440099994,USA,
9787,32.648324554000055,-83.44453440099994,USA,
3756,40.71455000000003,-74.00713999999994,USA,NYC
3757,51.471390726355075,-0.3513748870497065,GBR,Hounslow
3759,40.76382000000007,-73.52742999999998,USA,Hicksville
3760,50.25000000000006,19.000000000000057,POL,
3761,55.75696000000005,37.61502000000007,RUS,
9177,55.75696000000005,37.61502000000007,RUS,
3762,26.616260000000068,-80.05723999999998,USA,Lake Worth
3767,19.383330000000058,-81.41666999999995,CYM,Hell
5479,19.383330000000058,-81.41666999999995,CYM,Hell
6936,19.383330000000058,-81.41666999999995,CYM,Hell
8670,19.383330000000058,-81.41666999999995,CYM,Hell
8809,19.383330000000058,-81.41666999999995,CYM,Hell
9305,19.383330000000058,-81.41666999999995,CYM,Hell
3768,39.74147431776437,30.614898546706872,TUR,Odunpazarı
3769,43.55027005164743,7.0235100038952165,FRA,Cannes
3781,26.01067000000006,-80.16025999999994,USA,Hollywood
8816,26.01067000000006,-80.16025999999994,USA,Hollywood
3786,49.21402591200007,-2.1327190749999545,JEY,
3790,37.82475000000005,-122.23234999999994,USA,Piedmont
3798,38.413968372000056,141.16619592000006,JPN,
3806,38.413968372000056,141.16619592000006,JPN,
3813,38.413968372000056,141.16619592000006,JPN,
3814,38.413968372000056,141.16619592000006,JPN,
3828,38.413968372000056,141.16619592000006,JPN,
3836,38.413968372000056,141.16619592000006,JPN,
3841,38.413968372000056,141.16619592000006,JPN,
4263,38.413968372000056,141.16619592000006,JPN,
3799,36.223296973331124,-86.69675951157137,USA,Nashville
3802,30.458776522726133,-84.28743652664058,USA,Tallahassee
3803,48.85341000000005,2.3488000000000397,FRA,Paris
3804,42.33168000000006,-83.04799999999994,USA,Detroit
3805,36.100010000000054,-80.24115999999998,USA,Winston-Salem
8120,36.100010000000054,-80.24115999999998,USA,Winston-Salem
9452,36.100010000000054,-80.24115999999998,USA,Winston-Salem
3810,51.480244550000066,7.564266884000062,DEU,
3811,29.590490000000045,-98.37204999999994,USA,San Antonio
3812,39.92086000000006,-105.07057999999995,USA,Broomfield
3815,-22.272771225999975,-48.718865851999965,BRA,
3816,45.42178000000007,-75.69115999999997,CAN,Ottawa
3818,38.904771192000055,-77.01632174599996,USA,
3832,61.260590000000036,73.48335000000003,RUS,Сургут
4474,61.260590000000036,73.48335000000003,RUS,Сургут
3838,54.61037493300006,-6.692688363999935,GBR,
3846,40.822226269000055,140.74741987000004,JPN,
3858,12.966180000000065,77.58690000000007,IND,Bengaluru
3865,40.415170000000046,-3.712729999999965,ESP,Madrid
3876,13.753360000000043,100.50483000000008,THA,
3890,41.70700000000005,-73.92921999999999,USA,Poughkeepsie
3893,-27.46843999999993,153.02334000000008,AUS,Brisbane
3900,-7.849999999999966,-78.21666999999997,PER,Chillin
3905,18.89668483400004,-70.49003617099999,DOM,
5491,18.89668483400004,-70.49003617099999,DOM,
10080,18.89668483400004,-70.49003617099999,DOM,
3912,45.11425994892961,5.681800076605718,FRA,Claix
3919,-0.989818181999965,113.91586500000005,IDN,
10103,-0.989818181999965,113.91586500000005,IDN,
3921,27.36155000000008,-82.47035999999997,USA,The Meadows
9352,27.36155000000008,-82.47035999999997,USA,The Meadows
3922,50.720390000000066,-1.8809199999999464,GBR,Bournemouth
8109,50.720390000000066,-1.8809199999999464,GBR,Bournemouth
3927,53.18813000000006,-2.8943499999999744,GBR,Chester
3930,23.713230000000067,90.39957000000004,BGD,Dhaka
10106,23.713230000000067,90.39957000000004,BGD,Dhaka
3935,54.34590000000003,-6.272139999999979,GBR,Banbridge
3936,29.126190000000065,-81.01993999999996,USA,Port Orange
3939,51.898340000000076,-8.472789999999975,IRL,Cork
9866,51.898340000000076,-8.472789999999975,IRL,Cork
3945,48.33195000000006,-0.6298299999999699,FRA,Parigné-sur-Braye
3947,5.5788800000000265,-0.23260999999996557,GHA,Accra
3950,46.312190000000044,-70.87518999999998,CAN,St-Joseph-de-Beauce
3952,38.91706000000005,-77.00024999999994,USA,D.C.
3955,55.92729000000003,-3.209329999999966,GBR,Edinburgh
3957,51.591090000000065,-2.9882799999999747,GBR,Newport
3968,40.80881000000005,-73.94776999999993,USA,
3973,49.260380000000055,-123.11335999999994,CAN,Vancouver
5198,49.260380000000055,-123.11335999999994,CAN,Vancouver
3975,21.041040000000066,105.84472000000005,VNM,Hà Nội
3978,52.12379015400006,19.39876898600005,POL,
3980,33.74831000000006,-84.39110999999997,USA,Atlanta
3981,32.750950000000046,-97.33085999999997,USA,Fort Worth
3986,34.938450000000046,-82.22751999999997,USA,Greer
3991,38.48472671300004,-98.38017062899996,USA,
3995,40.912450000000035,-73.83826999999997,USA,Mt Vernon
3997,35.61390000000006,-88.81939999999997,USA,Jackson
3999,45.42178000000007,-75.69115999999997,CAN,Ottawa
4016,45.42178000000007,-75.69115999999997,CAN,Ottawa
7217,45.42178000000007,-75.69115999999997,CAN,Ottawa
4003,-1.055629999999951,-80.45317999999997,ECU,Portoviejo
4004,3.0699300000000562,101.50455000000005,MYS,Shah Alam
4020,37.67482000000007,-80.88830999999999,USA,Hinton
4022,39.95222000000007,-75.16217999999998,USA,Philadelphia
7798,39.95222000000007,-75.16217999999998,USA,Philadelphia
4025,41.770830000000046,-88.15301999999997,USA,Naperville
4410,41.770830000000046,-88.15301999999997,USA,Naperville
9702,41.770830000000046,-88.15301999999997,USA,Naperville
4027,-12.04317999999995,-77.02823999999998,PER,Lima
9312,-12.04317999999995,-77.02823999999998,PER,Lima
4030,32.750950000000046,-97.33085999999997,USA,Fort Worth
4046,34.05349000000007,-118.24531999999999,USA,Los Angeles
5376,34.05349000000007,-118.24531999999999,USA,Los Angeles
5933,34.05349000000007,-118.24531999999999,USA,Los Angeles
6547,34.05349000000007,-118.24531999999999,USA,Los Angeles
8748,34.05349000000007,-118.24531999999999,USA,Los Angeles
4047,32.00000000000006,-4.999999999999943,MAR,
4048,13.92891000000003,100.52918000000005,THA,Bang Phut
6070,13.92891000000003,100.52918000000005,THA,Bang Phut
4051,39.39870315600007,-99.41461918999994,USA,
4073,39.39870315600007,-99.41461918999994,USA,
4082,39.39870315600007,-99.41461918999994,USA,
6899,39.39870315600007,-99.41461918999994,USA,
4054,53.54541998889154,8.576210025535259,DEU,Bremerhaven
4058,6.666502500000002,3.352470750000014,NGA,Ifo
4063,49.88698000000005,-119.49660999999998,CAN,Kelowna
4065,2.399227,48.870833,,
4066,-18.283329999999978,36.63333000000006,MOZ,Magodo
4081,51.11063104900006,10.39227793200007,DEU,
4084,14.588640000000055,120.98454000000004,PHL,Manila
4085,33.26750000000004,-93.24085999999994,USA,Magnolia
4091,40.227949660000036,-3.6460631049999392,ESP,
4095,31.91271978700007,35.204684057000065,PSE,
4102,30.086150000000032,-94.10134999999997,USA,Beaumont
